"","origin","affected","count","d","trade","o_lpop","o_lgdp","o_civr","o_muslim","o_budhist","o_hindu","o_femil","t_lpop","t_lgdp","t_civr","o_elf","o_infmort","occupier"
"15009","Uganda","Norway",0,4.275661,0.0002863989,16.86003,5.829081,4,0.16,0,0,45.754,15.30436,10.53148,1,0.922,101,0
"15010","Zambia","Norway",0,5.29294,0.0001355211,16.0841,5.98107,4,0.25,0,0.24,31.025,15.30436,10.53148,1,0.807,114,0
"15011","Central Afr. R.","Norway",0,3.857793,1.276186e-05,15.09739,5.8074,4.5,0.15,0,0,68.121,15.30436,10.53148,1,0.826,98,0
"15012","Niger","Norway",0,3.233757,8.071109e-06,16.12805,5.336318,5,0.8,0,0,92.289,15.30436,10.53148,1,0.682,76,0
"15013","Poland","Norway",0,0.6588522,0.07424723,17.47135,8.164389,2,0,0,0,0.31,15.30436,10.53148,1,0.035,10,0
"15014","Costa Rica","Norway",0,5.787325,0.001111657,15.11108,8.238388,2,0,0,0,4.683,15.30436,10.53148,1,0.458,13,0
"15015","Romania","Norway",0,1.24431,0.01107472,16.92903,7.307286,2,0.004,0,0,3.08,15.30436,10.53148,1,0.208,21,0
"15016","Kuwait","Norway",0,2.726537,0.002176394,14.43936,9.545918,4.5,0.85,0,0.05,22.135,15.30436,10.53148,1,0.788,12,0
"15017","Ireland","Norway",0,0.7860013,0.3734816,15.12708,10.14961,1,0,0,0,0,15.30436,10.53148,1,0.029,6,0
"15018","Japan","Norway",0,5.221628,0.08887873,18.65179,10.69587,2,0,0.84,0,0,15.30436,10.53148,1,0.014,4,0
"15019","Croatia","Norway",0,0.9978958,0.01003523,15.29634,8.518648,4,0,0,0,3.124,15.30436,10.53148,1,0.193418,8,0
"15020","Lebanon","Norway",0,2.116106,0.002779328,15.25305,7.974132,5,0.7,0,0,20.982,15.30436,10.53148,1,0.356,27,0
"15021","Burkina Faso","Norway",0,3.342626,7.986765e-06,16.18575,5.486525,4,0.5,0,0,87.316,15.30436,10.53148,1,0.712,104,0
"15023","Hungary","Norway",0,0.9207855,0.02168773,16.1379,8.541569,2,0,0,0,0.859,15.30436,10.53148,1,0.013,10,0
"15024","Nepal","Norway",0,4.049189,4.962321e-05,16.90655,5.463676,4,0.038,0.078,0.862,78.178,15.30436,10.53148,1,0.659,77,0
"15025","Paraguay","Norway",0,7.021089,0.0002332917,15.46782,7.509713,3,0,0,0,8.544,15.30436,10.53148,1,0.18,24,0
"15026","Sierra Leone","Norway",0,3.762532,8.1263e-05,15.39046,5.075186,5.5,0.6,0,0,77.4,15.30436,10.53148,1,0.767,169,0
"15027","Madagascar","Norway",0,5.820439,0.0002315989,16.49653,5.493554,4,0.07,0,0,42.254,15.30436,10.53148,1,0.871,92,0
"15028","Cuba","Norway",0,4.946804,0.0003138041,16.22246,6.848005,7,0,0,0,3.729,15.30436,10.53148,1,0.638,7,0
"15029","Russia","Norway",0,1.023464,0.02828243,18.80594,7.757911,4,0.24,0,0,0.681,15.30436,10.53148,1,0.333,17,0
"15030","Belgium","Norway",0,0.6750466,0.4594101,16.1379,10.30695,2,0,0,0,0,15.30436,10.53148,1,0.589,6,0
"15032","Mozambique","Norway",0,6.057919,0.0001024183,16.64872,5.241053,4,0.2,0,0,73.621,15.30436,10.53148,1,0.698,67,0
"15033","Benin","Norway",0,3.713935,4.692958e-05,15.59896,6.00181,2,0.2,0,0,78.238,15.30436,10.53148,1,0.525,87,0
"15034","South Africa","Norway",0,5.996936,0.01253376,17.53879,8.293118,2,0.02,0,0.015,16.259,15.30436,10.53148,1,0.886,51,0
"15035","Senegal","Norway",0,3.432935,0.0001526779,16.01633,6.387688,4,0.94,0,0,74.219,15.30436,10.53148,1,0.791,5,0
"15036","Argentina","Norway",0,7.606831,0.002707346,17.4018,8.991798,3,0,0,0,3.403,15.30436,10.53148,1,0.288,19,0
"15037","Burundi","Norway",0,4.485677,4.30653e-05,15.6947,4.960586,6.5,0.1,0,0,62.553,15.30436,10.53148,1,0.313,118,0
"15038","Iraq","Norway",0,2.383115,5.834124e-06,16.9201,7.389564,7,0.97,0,0,56.693,15.30436,10.53148,1,0.375,103,0
"15039","Nicaragua","Norway",0,5.733314,0.000153987,15.38627,6.074622,2,0,0,0,33.985,15.30436,10.53148,1,0.39,36,0
"15041","Uruguay","Norway",0,7.560272,0.004107163,15.00609,8.779462,2,0,0,0,2.067,15.30436,10.53148,1,0.375,16,0
"15042","Trinidad & Tobago","Norway",0,4.96633,0.002656945,14.06638,8.508624,2,0.058,0,0.238,8.491,15.30436,10.53148,1,0.639,16,0
"15044","Greece","Norway",0,1.618852,0.03640704,16.16689,9.451414,3,0.013,0,0,4.666,15.30436,10.53148,1,0.085,6,0
"15045","India","Norway",0,3.714717,0.002247915,20.70306,6.104444,3.5,0.12,0,0.813,56.533,15.30436,10.53148,1,0.878,70,0
"15047","Angola","Norway",0,4.746533,0.009619082,16.33321,6.251657,6,0,0,0,2.606,15.30436,10.53148,1,0.783,124,0
"15048","Ecuador","Norway",0,6.202212,0.001265834,16.31695,7.432473,3,0,0,0,10.926,15.30436,10.53148,1,0.657,32,0
"15049","Tanzania","Norway",0,4.863422,0.0005831861,17.28437,5.234352,4.5,0.35,0,0,36.516,15.30436,10.53148,1,0.919,85,0
"15050","Sri Lanka","Norway",0,5.084846,0.001357571,16.74937,6.75565,4,0.07,0.7,0.15,11.836,15.30436,10.53148,1,0.422,16,0
"15051","Mexico","Norway",0,5.712344,0.00696203,18.37149,8.195966,4,0,0,0,11.284,15.30436,10.53148,1,0.219,30,0
"15052","Sweden","Norway",0,0.257892,1.790085,15.99613,10.31063,1,0,0,0,0,15.30436,10.53148,1,0.137,4,0
"15053","France","Norway",0,0.8330708,0.4927191,17.88283,10.27879,2,0.09,0,0,0,15.30436,10.53148,1,0.318,5,0
"15054","Panama","Norway",0,5.688687,0.01137741,14.83219,8.236794,3,0,0,0,9.279,15.30436,10.53148,1,0.48,21,0
"15055","Spain","Norway",0,1.483622,0.1113902,17.48928,9.726316,2,0,0,0,3.551,15.30436,10.53148,1,0.46,5,0
"15056","Dominican Rep.","Norway",0,4.792928,0.004603873,15.90777,7.565378,3,0,0,0,17.246,15.30436,10.53148,1,0.483,40,0
"15057","Jordan","Norway",0,2.248365,0.0009074157,15.34099,7.379062,4.5,0.92,0,0,18.209,15.30436,10.53148,1,0.455,27,0
"15058","U.S.A.","Norway",0,3.872978,0.2211666,19.43228,10.3336,1,0,0,0,0,15.30436,10.53148,1,0.575,7,0
"15060","Italy","Norway",0,1.253345,0.1445821,17.86903,9.923209,2,0,0,0,2.102,15.30436,10.53148,1,0.114,5,0
"15061","Saudi Arabia","Norway",0,2.980332,0.006683003,16.79613,8.815701,7,1,0,0,36.069,15.30436,10.53148,1,0.3,20,0
"15062","Syria","Norway",0,2.159229,0.0005917794,16.54988,6.697365,7,0.9,0,0,42.07,15.30436,10.53148,1,0.21,28,0
"15063","Chile","Norway",0,7.906055,0.01194594,16.51014,8.566204,2,0,0,0,4.756,15.30436,10.53148,1,0.515,10,0
"15064","Finland","Norway",0,0.4895339,0.50209,15.45509,10.31866,1,0,0,0,0,15.30436,10.53148,1,0.129,4,0
"15066","Cameroon","Norway",0,3.870198,0.0002518555,16.46875,6.495959,5,0.2,0,0,33.579,15.30436,10.53148,1,0.879,77,0
"15067","Portugal","Norway",0,1.700671,0.1662831,16.11489,9.429257,1,0,0,0,11.167,15.30436,10.53148,1,0.007,8,0
"15068","Tajikistan","Norway",0,2.87706,0.002190353,15.62822,5.909259,6,0.9,0,0,1.435,15.30436,10.53148,1,0.55,23,0
"15069","Latvia","Norway",0,0.5131218,0.02553058,14.69514,7.837069,2,0,0,0,0.208,15.30436,10.53148,1,0.575824,15,0
"15070","Denmark","Norway",0,0.3010684,0.4636786,15.48341,10.53197,1,0.02,0,0,0,15.30436,10.53148,1,0.061,5,0
"15071","Cambodia","Norway",0,5.665838,0.0009475868,16.25786,5.686052,6,0,0.95,0,45.171,15.30436,10.53148,1,0.1858,102,0
"15072","Drc","Oman",0,3.491865,0.002943727,17.69087,4.600842,6,0.1,0,0,52.976,14.64929,8.690837,6,0.902,90,0
"15073","Iraq","Oman",0,1.087859,0.003062046,16.9201,7.389564,7,0.97,0,0,56.693,14.64929,8.690837,6,0.375,103,0
"15074","Sierra Leone","Oman",0,4.834319,0.0003097794,15.39046,5.075186,5.5,0.6,0,0,77.4,14.64929,8.690837,6,0.767,169,0
"15075","Uganda","Oman",0,2.379124,5.364713e-05,16.86003,5.829081,4,0.16,0,0,45.754,14.64929,8.690837,6,0.922,101,0
"15076","Japan","Oman",0,4.80841,0.1893809,18.65179,10.69587,2,0,0.84,0,0,14.64929,8.690837,6,0.014,4,0
"15077","Paraguay","Oman",0,8.458846,1.298274e-05,15.46782,7.509713,3,0,0,0,8.544,14.64929,8.690837,6,0.18,24,0
"15078","Indonesia","Oman",0,3.839694,0.00165885,19.13363,6.940256,4.5,0.88,0.01,0.02,19.703,14.64929,8.690837,6,0.757,43,0
"15079","Sudan","Oman",0,1.779027,0.002196569,17.21671,5.707695,7,0.7,0,0,56.725,14.64929,8.690837,6,0.731,69,0
"15080","Rwanda","Oman",0,2.604531,0.0001613629,15.90799,5.550271,6,0.046,0,0,42.949,14.64929,8.690837,6,0.26,69,0
"15081","Tajikistan","Oman",0,1.195029,3.434892e-05,15.62822,5.909259,6,0.9,0,0,1.435,14.64929,8.690837,6,0.55,23,0
"15083","Dominican Rep.","Oman",0,7.901578,0,15.90777,7.565378,3,0,0,0,17.246,14.64929,8.690837,6,0.483,40,0
"15084","Hungary","Oman",0,2.718685,0.0002315475,16.1379,8.541569,2,0,0,0,0.859,14.64929,8.690837,6,0.013,10,0
"15085","Mozambique","Oman",0,3.838886,1.230874e-05,16.64872,5.241053,4,0.2,0,0,73.621,14.64929,8.690837,6,0.698,67,0
"15086","Egypt","Oman",0,1.736896,0.0009600176,17.93617,7.067642,6,0.94,0,0,58.302,14.64929,8.690837,6,0.025,49,0
"15087","Benin","Oman",0,3.887667,2.56685e-05,15.59896,6.00181,2,0.2,0,0,78.238,14.64929,8.690837,6,0.525,87,0
"15088","Panama","Oman",0,8.816312,0,14.83219,8.236794,3,0,0,0,9.279,14.64929,8.690837,6,0.48,21,0
"15089","Netherlands","Oman",0,3.421851,0.0195543,16.56917,10.31478,1,0.044,0,0,0,14.64929,8.690837,6,0.345,5,0
"15090","Nicaragua","Oman",0,9.007271,0,15.38627,6.074622,2,0,0,0,33.985,14.64929,8.690837,6,0.39,36,0
"15092","Guinea-Biss","Oman",0,4.896522,0,13.95469,5.367515,4.5,0.45,0,0,79.094,14.64929,8.690837,6,0.784,128,0
"15094","Congo","Oman",0,3.49146,0.0002010609,14.86285,6.667308,5,0.02,0,0,28.583,14.64929,8.690837,6,0.684,90,0
"15095","Morocco","Oman",0,3.957907,0.0002116323,17.14055,7.231798,4.5,0.987,0,0,66.08,14.64929,8.690837,6,0.399,49,0
"15097","Burkina Faso","Oman",0,3.995197,0,16.18575,5.486525,4,0.5,0,0,87.316,14.64929,8.690837,6,0.712,104,0
"15098","Belgium","Oman",0,3.421647,0.02147345,16.1379,10.30695,2,0,0,0,0,14.64929,8.690837,6,0.589,6,0
"15099","New Zealand","Oman",0,8.604386,0.04661549,15.14846,9.773841,1,0,0,0,0,14.64929,8.690837,6,0.421,5,0
"15100","Gabon","Oman",0,3.65765,2.379154e-05,13.9702,8.426506,4,0,0,0,37.8,14.64929,8.690837,6,0.808,86,0
"15101","Yemen","Oman",0,1.091553,0.008567409,16.62491,5.729004,6,0.99,0,0,77.543,14.64929,8.690837,6,0.05,82,0
"15102","Mauritius","Oman",0,3.023909,0.0003745591,13.9637,8.303331,2,0.166,0,0.52,19.917,14.64929,8.690837,6,0.489,19,0
"15103","Sri Lanka","Oman",0,1.82213,0.001521455,16.74937,6.75565,4,0.07,0.7,0.15,11.836,14.64929,8.690837,6,0.422,16,0
"15106","Korea, North","Oman",0,4.00777,1.826751e-06,16.90655,6.817831,7,0,1,0,4.16,14.64929,8.690837,6,0.004,9,0
"15107","Thailand","Oman",0,2.81453,0.1123883,17.90652,7.936057,3,0.038,0.95,0.001,6.941,14.64929,8.690837,6,0.634,29,0
"15108","Nigeria","Oman",0,3.526371,0.0002073749,18.6113,5.537902,5,0.5,0,0,47.813,14.64929,8.690837,6,0.857,123,0
"15109","Chile","Oman",0,9.308564,0.0005369273,16.51014,8.566204,2,0,0,0,4.756,14.64929,8.690837,6,0.515,10,0
"15111","Slovenia","Oman",0,2.886914,0.0009286915,14.49992,9.317083,2,0.01,0,0,0.406,14.64929,8.690837,6,0.398048,5,0
"15112","Jordan","Oman",0,1.494551,0.01818412,15.34099,7.379062,4.5,0.92,0,0,18.209,14.64929,8.690837,6,0.455,27,0
"15113","Ireland","Oman",0,3.891176,0.01327387,15.12708,10.14961,1,0,0,0,0,14.64929,8.690837,6,0.029,6,0
"15114","Togo","Oman",0,3.98523,2.108052e-05,15.26434,5.820144,5,0.2,0,0,60.456,14.64929,8.690837,6,0.707,78,0
"15115","Afghanistan","Oman",0,0.9870333,0.0001697072,17.03838,5.908083,7,0.99,0,0,78.1,14.64929,8.690837,6,0.668,149,0
"15116","Philippines","Oman",0,4.089115,0.02001215,18.10323,7.044132,3,0.05,0,0,5.44,14.64929,8.690837,6,0.859,32,0
"15117","Moldova","Oman",0,2.301345,0,15.27389,6.482642,4,0,0,0,2.107,14.64929,8.690837,6,0.544702,18,0
"15119","Gambia","Oman",0,4.923772,0,14.01748,5.891909,5.5,0.987,0,0,72.628,14.64929,8.690837,6,0.716,76,0
"15120","El Salvador","Oman",0,9.057116,0,15.61309,7.462293,3,0,0,0,25.129,14.64929,8.690837,6,0.159,31,0
"15121","Brazil","Oman",0,7.668328,0.001921712,18.9275,8.425499,4,0,0,0,15.586,14.64929,8.690837,6,0.576,33,0
"15122","Singapore","Oman",0,3.394134,0.2165767,15.18237,10.18345,5,0.149,0.425,0.04,12.677,14.64929,8.690837,6,0.398,4,0
"15123","Greece","Oman",0,2.275163,0.001122569,16.16689,9.451414,3,0.013,0,0,4.666,14.64929,8.690837,6,0.085,6,0
"15124","Algeria","Oman",0,3.390554,0.001795116,17.1999,7.364406,5.5,0.99,0,0,45.931,14.64929,8.690837,6,0.299,35,0
"15125","Kuwait","Oman",0,0.7633969,0.03325836,14.43936,9.545918,4.5,0.85,0,0.05,22.135,14.64929,8.690837,6,0.788,12,0
"15126","Armenia","Oman",0,1.433306,0.0004072369,14.97271,7.033083,4,0,0,0,2.606155,14.64929,8.690837,6,0.133,15,0
"15128","Canada","Oman",0,6.863299,0.001478672,17.22335,9.998635,1,0,0,0,0,14.64929,8.690837,6,0.769,5,0
"15130","Cambodia","Oman",0,3.14222,0,16.25786,5.686052,6,0,0.95,0,45.171,14.64929,8.690837,6,0.1858,102,0
"15132","Ecuador","Oman",0,9.133981,0,16.31695,7.432473,3,0,0,0,10.926,14.64929,8.690837,6,0.657,32,0
"15133","Laos","Oman",0,2.857033,0,15.4324,6.07652,6,0,0.6,0,69.779,14.64929,8.690837,6,0.548,96,0
"15134","Iran","Oman",0,0.9353696,0.03709887,17.94103,7.389888,6.5,0.99,0,0,33.51,14.64929,8.690837,6,0.75,26,0
"15135","Burundi","Oman",0,2.708447,0.000194204,15.6947,4.960586,6.5,0.1,0,0,62.553,14.64929,8.690837,6,0.313,118,0
"15136","Angola","Oman",0,3.790387,0.0004662407,16.33321,6.251657,6,0,0,0,2.606,14.64929,8.690837,6,0.783,124,0
"15137","Argentina","Oman",0,8.614735,0.001643038,17.4018,8.991798,3,0,0,0,3.403,14.64929,8.690837,6,0.288,19,0
"15138","Guinea","Oman",0,4.837582,4.209127e-06,15.77365,6.399437,5,0.85,0,0,73,14.64929,8.690837,6,0.751,118,0
"15139","Latvia","Oman",0,2.878698,3.396478e-06,14.69514,7.837069,2,0,0,0,0.208,14.64929,8.690837,6,0.575824,15,0
"15140","Syria","Oman",0,1.509286,0.003322608,16.54988,6.697365,7,0.9,0,0,42.07,14.64929,8.690837,6,0.21,28,0
"15141","Liberia","Oman",0,4.736472,0.0001907301,14.90121,5.069132,5,0.2,0,0,65.428,14.64929,8.690837,6,0.897,114,0
"15142","U.S.A.","Oman",0,7.249065,0.02178499,19.43228,10.3336,1,0,0,0,0,14.64929,8.690837,6,0.575,7,0
"15143","Croatia","Oman",0,2.815319,0.0008373838,15.29634,8.518648,4,0,0,0,3.124,14.64929,8.690837,6,0.193418,8,0
"15144","Madagascar","Oman",0,3.029857,3.10487e-06,16.49653,5.493554,4,0.07,0,0,42.254,14.64929,8.690837,6,0.871,92,0
"15145","Costa Rica","Oman",0,9.005463,1.793173e-05,15.11108,8.238388,2,0,0,0,4.683,14.64929,8.690837,6,0.458,13,0
"15146","South Africa","Oman",0,3.96854,0.004132114,17.53879,8.293118,2,0.02,0,0.015,16.259,14.64929,8.690837,6,0.886,51,0
"15148","Germany","Oman",0,3.085581,0.0202073,18.22223,10.36771,2,0.037,0,0,0,14.64929,8.690837,6,0.111,5,0
"15149","Trinidad & Tobago","Oman",0,7.745057,0,14.06638,8.508624,2,0.058,0,0.238,8.491,14.64929,8.690837,6,0.639,16,0
"15150","Pakistan","Oman",0,1.119871,0.003430418,18.69831,6.230792,5,0.97,0,0.01,73.787,14.64929,8.690837,6,0.537,91,0
"15151","Kazakhstan","Oman",0,3.106257,0.0008382565,16.55787,7.263614,5,0.47,0,0,1.013,14.64929,8.690837,6,0.617722,22,0
"15152","Malaysia","Oman",0,3.203128,0.06615269,16.9156,8.44575,5,0.604,0.192,0.063,18.215,14.64929,8.690837,6,0.719,8,0
"15153","Norway","Oman",0,3.388977,0.001556919,15.30436,10.53148,1,0,0,0,0,14.64929,8.690837,6,0.064,4,0
"15154","Libya","Oman",0,2.812354,0.005613856,15.4367,8.517193,7,0.97,0,0,34.905,14.64929,8.690837,6,0.268,23,0
"15155","Zimbabwe","Oman",0,3.394569,0.0003447513,16.31695,6.462135,5,0.01,0,0,17.312,14.64929,8.690837,6,0.472,73,0
"15156","Haiti","Oman",0,8.022937,0,15.84982,5.902197,5,0,0,0,54.343,14.64929,8.690837,6,0.011,71,0
"15157","Bulgaria","Oman",0,2.399805,0.0004270865,15.92657,7.30145,3,0.121,0,0,2.414,14.64929,8.690837,6,0.225,14,0
"15158","Tunisia","Oman",0,2.993658,0.002099577,16.0491,7.774843,5,0.98,0,0,42.341,14.64929,8.690837,6,0.05,28,0
"15159","Albania","Oman",0,2.538194,0,14.95003,6.817158,4.5,0.7,0,0,24.869,14.64929,8.690837,6,0.0962,25,0
"15160","Mauritania","Oman",0,4.771038,0.0003251721,14.72905,6.194005,5.6,1,0,0,71.126,14.64929,8.690837,6,0.319,90,0
"15161","Sweden","Oman",0,3.147878,0.009018908,15.99613,10.31063,1,0,0,0,0,14.64929,8.690837,6,0.137,4,0
"15163","Belarus","Oman",0,2.634351,0,16.12497,7.210692,6,0,0,0,0.497,14.64929,8.690837,6,0.322184,11,0
"15164","Uruguay","Oman",0,8.489473,0,15.00609,8.779462,2,0,0,0,2.067,14.64929,8.690837,6,0.375,16,0
"15166","Australia","Oman",0,7.167097,0.01996771,16.74937,10.04798,1,0,0,0,0,14.64929,8.690837,6,0.437,5,0
"15167","Bolivia","Oman",0,8.957457,0,15.88868,6.860585,3,0,0,0,22.406,14.64929,8.690837,6,0.74,60,0
"15168","Peru","Oman",0,9.417975,2.68669e-05,17.02635,7.754336,4,0,0,0,15.817,14.64929,8.690837,6,0.51,40,0
"15169","Saudi Arabia","Oman",0,0.7477473,0.05208565,16.79613,8.815701,7,1,0,0,36.069,14.64929,8.690837,6,0.3,20,0
"15170","Bangladesh","Oman",0,2.008816,0.0001034017,18.6597,5.887063,4,0.83,0,0.16,71.478,14.64929,8.690837,6,0.043,73,0
"15171","Romania","Oman",0,2.323915,0.0005070257,16.92903,7.307286,2,0.004,0,0,3.08,14.64929,8.690837,6,0.208,21,0
"15172","Cameroon","Oman",0,3.416464,6.768838e-05,16.46875,6.495959,5,0.2,0,0,33.579,14.64929,8.690837,6,0.879,77,0
"15174","U.K.","Oman",0,3.623376,0.04763855,17.89812,9.983852,2,0.03,0,0.01,0,14.64929,8.690837,6,0.389,6,0
"15175","Poland","Oman",0,2.79094,0.0004853468,17.47135,8.164389,2,0,0,0,0.31,14.64929,8.690837,6,0.035,10,0
"15176","Italy","Oman",0,2.908754,0.0136317,17.86903,9.923209,2,0,0,0,2.102,14.64929,8.690837,6,0.114,5,0
"15177","Mali","Oman",0,4.398391,6.366349e-06,16.14765,5.652232,3,0.9,0,0,68.969,14.64929,8.690837,6,0.833,117,0
"15178","France","Oman",0,3.484166,0.01920129,17.88283,10.27879,2,0.09,0,0,0,14.64929,8.690837,6,0.318,5,0
"15179","Myanmar","Oman",0,2.473299,7.724037e-06,17.65711,5.686975,7,0.04,0.89,0,20.585,14.64929,8.690837,6,0.421,78,0
"15180","Senegal","Oman",0,4.943755,0.0001041693,16.01633,6.387688,4,0.94,0,0,74.219,14.64929,8.690837,6,0.791,5,0
"15181","United Arab E.","Oman",0,0.2722707,1.002164,14.81761,9.712217,5,0.96,0,0,22.584,14.64929,8.690837,6,0.242,8,0
"15184","Honduras","Oman",0,8.948047,0,15.62362,6.572207,3,0,0,0,26.773,14.64929,8.690837,6,0.12,36,0
"15185","Ethiopia","Oman",0,1.641012,0.000222997,17.93129,4.731725,4.5,0.45,0,0,71.521,14.64929,8.690837,6,0.766,107,0
"15186","Russia","Oman",0,2.45912,0.0003857468,18.80594,7.757911,4,0.24,0,0,0.681,14.64929,8.690837,6,0.333,17,0
"15187","China","Oman",0,3.512652,0.03122866,20.93838,6.653063,6.5,0.03,0.1,0,25.583,14.64929,8.690837,6,0.131,31,0
"15188","Cote d'Ivoire","Oman",0,4.375213,9.128918e-06,16.53681,6.642031,4,0.4,0,0,64.576,14.64929,8.690837,6,0.896,88,0
"15189","Finland","Oman",0,2.993494,0.004746592,15.45509,10.31866,1,0,0,0,0,14.64929,8.690837,6,0.129,4,0
"15191","Colombia","Oman",0,8.695079,4.127407e-06,17.52419,7.755786,4,0,0,0,8.937,14.64929,8.690837,6,0.596,23,0
"15192","Guatemala","Oman",0,9.062933,9.726961e-05,16.19506,7.338852,4,0,0,0,40.356,14.64929,8.690837,6,0.758,42,0
"15194","Mongolia","Oman",0,3.11418,0,14.67252,6.044888,3,0.02,0,0.96,1.388,14.64929,8.690837,6,0.349,50,0
"15195","Ghana","Oman",0,4.064392,6.330466e-05,16.72786,6.007043,3,0.16,0,0,40.217,14.64929,8.690837,6,0.874,65,0
"15196","Lebanon","Oman",0,1.561676,0.003257388,15.25305,7.974132,5,0.7,0,0,20.982,14.64929,8.690837,6,0.356,27,0
"15197","Kenya","Oman",0,2.256147,0.00384883,17.17241,5.813122,5.5,0.1,0,0,26.816,14.64929,8.690837,6,0.882,76,0
"15199","Venezuela","Oman",0,8.062208,1.094695e-06,16.95966,8.133801,3,0,0,0,8.699,14.64929,8.690837,6,0.524,21,0
"15200","Papua N. Guinea","Oman",0,6.384194,0,15.40123,6.861055,3.5,0,0,0,44.962,14.64929,8.690837,6,0.984,59,0
"15201","Austria","Oman",0,2.854729,0.006548825,15.90471,10.37074,1,0.085,0,0,0,14.64929,8.690837,6,0.153,5,0
"15202","Denmark","Oman",0,3.202744,0.0009667173,15.48341,10.53197,1,0.02,0,0,0,14.64929,8.690837,6,0.061,5,0
"15203","Switzerland","Oman",0,3.228338,0.0138994,15.77701,10.73158,1,0,0,0,0,14.64929,8.690837,6,0.586,4,0
"15204","Tanzania","Oman",0,2.470651,0.007016843,17.28437,5.234352,4.5,0.35,0,0,36.516,14.64929,8.690837,6,0.919,85,0
"15205","Uzbekistan","Oman",0,1.36453,7.572128e-05,16.99772,6.183745,6,0.88,0,0,1.361,14.64929,8.690837,6,0.478,22,0
"15206","India","Oman",0,1.205838,0.00520065,20.70306,6.104444,3.5,0.12,0,0.813,56.533,14.64929,8.690837,6,0.878,70,0
"15207","Central Afr. R.","Oman",0,2.97476,0,15.09739,5.8074,4.5,0.15,0,0,68.121,14.64929,8.690837,6,0.826,98,0
"15208","Cuba","Oman",0,8.271505,1.622182e-05,16.22246,6.848005,7,0,0,0,3.729,14.64929,8.690837,6,0.638,7,0
"15210","Jamaica","Oman",0,8.269393,0,14.76175,7.681657,2.5,0,0,0,10.121,14.64929,8.690837,6,0.424,21,0
"15211","Spain","Oman",0,3.7452,0.01876655,17.48928,9.726316,2,0,0,0,3.551,14.64929,8.690837,6,0.46,5,0
"15212","Turkey","Oman",0,1.871804,0.002723071,17.96498,7.995251,5,0.998,0,0,25.201,14.64929,8.690837,6,0.255,38,0
"15213","Portugal","Oman",0,4.043065,0.0002029129,16.11489,9.429257,1,0,0,0,11.167,14.64929,8.690837,6,0.007,8,0
"15214","Nepal","Oman",0,1.684086,9.97687e-06,16.90655,5.463676,4,0.038,0.078,0.862,78.178,14.64929,8.690837,6,0.659,77,0
"15215","Niger","Oman",0,3.738286,1.389509e-05,16.12805,5.336318,5,0.8,0,0,92.289,14.64929,8.690837,6,0.682,76,0
"15216","Malawi","Oman",0,3.090987,4.192866e-06,16.10643,5.114161,3,0.2,0,0,55.633,14.64929,8.690837,6,0.606,134,0
"15217","Mexico","Oman",0,9.101105,0.0001117962,18.37149,8.195966,4,0,0,0,11.284,14.64929,8.690837,6,0.219,30,0
"15218","Zambia","Oman",0,3.382896,0.006316885,16.0841,5.98107,4,0.25,0,0.24,31.025,14.64929,8.690837,6,0.807,114,0
"15219","Korea, Rep.","Oman",0,4.091013,0.2283237,17.65281,9.423433,2,0,0.5,0,4.149,14.64929,8.690837,6,0.003,54,0
"15220","Chad","Oman",0,2.956202,8.645684e-05,15.80104,5.405639,4.5,0.51,0,0,69.399,14.64929,8.690837,6,0.856,99,0
"15222","Netherlands","Pakistan",0,3.53086,0.008621327,16.56917,10.31478,1,0.044,0,0,0,18.69831,6.230792,5,0.345,5,0
"15223","Gabon","Pakistan",0,4.703311,0.0001346171,13.9702,8.426506,4,0,0,0,37.8,18.69831,6.230792,5,0.808,86,0
"15224","Ecuador","Pakistan",0,9.478438,6.212343e-05,16.31695,7.432473,3,0,0,0,10.926,18.69831,6.230792,5,0.657,32,0
"15225","Mozambique","Pakistan",0,4.901117,6.035354e-05,16.64872,5.241053,4,0.2,0,0,73.621,18.69831,6.230792,5,0.698,67,0
"15226","Moldova","Pakistan",0,2.467725,2.682441e-05,15.27389,6.482642,4,0,0,0,2.107,18.69831,6.230792,5,0.544702,18,0
"15227","Jamaica","Pakistan",0,8.348429,3.806951e-05,14.76175,7.681657,2.5,0,0,0,10.121,18.69831,6.230792,5,0.424,21,0
"15228","Zambia","Pakistan",0,4.493051,7.93127e-05,16.0841,5.98107,4,0.25,0,0.24,31.025,18.69831,6.230792,5,0.807,114,0
"15229","U.K.","Pakistan",0,3.750883,0.01146596,17.89812,9.983852,2,0.03,0,0.01,0,18.69831,6.230792,5,0.389,6,0
"15230","India","Pakistan",0,0.4216277,0.0008332997,20.70306,6.104444,3.5,0.12,0,0.813,56.533,18.69831,6.230792,5,0.878,70,0
"15231","Liberia","Pakistan",0,5.624423,1.254317e-05,14.90121,5.069132,5,0.2,0,0,65.428,18.69831,6.230792,5,0.897,114,0
"15232","Paraguay","Pakistan",0,9.442207,7.395115e-05,15.46782,7.509713,3,0,0,0,8.544,18.69831,6.230792,5,0.18,24,0
"15233","Switzerland","Pakistan",0,3.472284,0.005305877,15.77701,10.73158,1,0,0,0,0,18.69831,6.230792,5,0.586,4,0
"15234","Sierra Leone","Pakistan",0,5.682911,1.702889e-06,15.39046,5.075186,5.5,0.6,0,0,77.4,18.69831,6.230792,5,0.767,169,0
